No Profile Tanggal Jam O3 CO NO2 SO2 NO CO2 VOC PM1 PM2.5 PM4 PM10 TSP TEMP HUM WS WD ISPU Status 
4953 BANDUNG 2019-07-15 15:13:14 5.99 0.37 4.98 13.16 26.927 407.71 254.037 0 0 0 2.54 0 29.2 50.9 6.45 12 8 BAIK 
4954 BANDUNG 2019-07-15 15:23:15 13.77 0.31 9.29 7.13 23.134 407.01 253.904 0 0 0 9.04 0 28.3 53.1 3.375 13 9 BAIK 
4955 BANDUNG 2019-07-15 15:33:15 3.55 0.16 39.15 7.13 16.308 380.99 254.049 0 0 0 5.7 0 27.9 55.2 3.3 12 7 BAIK 
4956 BANDUNG 2019-07-15 15:43:15 5.35 0.17 13.61 7.59 9.86 384.59 254.116 0 0 0 9.7 0 27.6 56.6 0.825 12 10 BAIK 
4957 BANDUNG 2019-07-15 15:53:15 6.46 0.22 14.87 9.39 31.098 394.37 254.1 0 0 0 12.5 0 27.5 56.9 5.475 10 13 BAIK 
4958 BANDUNG 2019-07-15 16:03:14 6.62 0.26 2.4 10.6 38.304 379.13 254.195 0 0 0 6.23 0 27.3 56.9 5.55 14 7 BAIK 
4959 BANDUNG 2019-07-15 16:13:15 7.57 0.19 54.61 22.5 21.238 393.49 254.342 0 0 0 8.94 0 26.9 58.5 1.275 14 14 BAIK 
4960 BANDUNG 2019-07-15 16:23:15 17.9 0.35 19.72 13.31 30.34 402.6 254.44 0 0 0 5.96 0 26.2 61.6 0.075 5 8 BAIK 
4961 BANDUNG 2019-07-15 16:33:15 5.03 0.38 6.59 10.45 24.651 380.61 254.85 0 0 0 1.05 0 26 63.2 0 0 7 BAIK 
4962 BANDUNG 2019-07-15 16:43:15 1.48 0.31 3.18 7.28 37.166 402.01 254.624 0 0 0 4.39 0 25.9 64.6 0.075 11 5 BAIK 
4963 BANDUNG 2019-07-15 16:53:14 12.02 0.18 0.3 7.43 45.889 397.17 254.458 0 0 0 0.63 0 25.2 68 0.15 3 5 BAIK 
4964 BANDUNG 2019-07-15 17:03:14 7.73 0.2 12.17 8.64 37.925 397.54 254.007 0 0 0 1.54 0 25.4 67.7 3.9 1 5 BAIK 
4965 BANDUNG 2019-07-15 17:13:15 10.59 0.15 13.79 7.89 30.719 399.61 253.887 0 0 0 10.27 0 24.7 70.5 0 3 10 BAIK 
4966 BANDUNG 2019-07-15 17:23:15 3.6 0.2 11.45 14.06 36.787 386.8 253.791 0 0 0 7.74 0 24.7 70.2 1.2 1 9 BAIK 
4967 BANDUNG 2019-07-15 17:33:15 5.51 0.13 16.49 10.15 42.096 380.39 253.973 0 0 0 2.16 0 24.4 71.8 0 1 6 BAIK 
4968 BANDUNG 2019-07-15 17:43:15 9.16 0.16 3.66 11.35 33.374 387.27 253.847 0 0 0 18.5 0 24.2 72.7 0.225 3 19 BAIK 
4969 BANDUNG 2019-07-15 17:53:14 12.82 0.27 9.47 10.45 43.613 404.77 253.613 0 0 0 7.75 0 24.1 73.5 1.425 1 8 BAIK 
4970 BANDUNG 2019-07-15 18:03:14 11.55 0.14 15.41 14.37 37.546 384.09 253.549 0 0 0 2.22 0 21.6 74 0 2 9 BAIK 
4971 BANDUNG 2019-07-15 18:13:15 3.44 0.17 8.93 15.57 39.821 388.56 253.737 0 0 0 0.8 0 24 73.8 0 0 10 BAIK 
4972 BANDUNG 2019-07-15 18:23:15 3.44 0.18 16.31 10.6 38.683 391.31 253.628 0 0 0 3.21 0 23.9 74.7 0.525 0 7 BAIK 
4973 BANDUNG 2019-07-15 18:33:15 8.53 0.14 14.69 7.74 51.957 387.47 253.765 0 0 0 6.29 0 24.1 73 0.075 0 6 BAIK 
4974 BANDUNG 2019-07-15 18:43:14 3.28 0.27 3.9 6.98 52.336 385.56 253.523 0 0 0 7 0 24 72 0 7 7 BAIK 
4975 BANDUNG 2019-07-15 18:53:14 6.78 0.13 20.08 9.24 44.372 392.19 253.573 0 0 0 0.88 0 23.7 73.4 0 8 6 BAIK 
4976 BANDUNG 2019-07-15 19:03:15 5.99 0.28 2.1 9.24 43.234 388.96 253.512 0 0 0 8.28 0 23.5 74.6 0.525 8 8 BAIK 
4977 BANDUNG 2019-07-15 19:13:15 6.3 0.18 5.88 6.98 48.164 407.61 253.653 0 0 0 8.92 0 23.3 76.4 0 8 9 BAIK 
4978 BANDUNG 2019-07-15 19:23:15 8.21 0.14 10.91 16.78 49.302 386.29 253.383 0 0 0 5.87 0 23.1 78.6 0 8 10 BAIK 
4979 BANDUNG 2019-07-15 19:33:15 8.69 0.13 17.57 15.12 39.442 394.32 253.452 0 0 0 3.35 0 22.8 73.4 0 9 9 BAIK 
4980 BANDUNG 2019-07-15 19:43:14 4.56 0.07 10.19 9.39 51.198 392.57 253.498 0 0 0 6.29 0 22.5 84 0 7 6 BAIK 
4981 BANDUNG 2019-07-15 19:53:14 11.55 0.12 13.79 11.8 40.959 396.15 253.775 0 0 0 8.38 0 20.1 84.7 0 7 8 BAIK 
4982 BANDUNG 2019-07-15 20:03:15 17.37 0.28 1.14 8.19 45.889 399.17 254.087 0 0 0 3.87 0 22.2 82.1 0.075 7 7 BAIK 
4983 BANDUNG 2019-07-15 20:23:14 0.58 0.02 0.6 11.8 44.751 406.85 255.026 0 0 0 3.67 0 22 82.6 0.3 7 7 BAIK 
4984 BANDUNG 2019-07-15 20:33:14 7.1 0.04 1.02 10.6 44.372 387.37 254.646 0 0 0 1.19 0 21.8 84 2.4 5 7 BAIK 
4985 BANDUNG 2019-07-15 20:43:14 2.81 0.01 4.26 8.79 47.406 407.6 254.69 0 0 0 1.42 0 21.9 85.6 0 6 5 BAIK 
4986 BANDUNG 2019-07-15 20:53:15 23.94 0.02 3.18 9.24 45.13 396.26 254.693 0 0 0 1.6 0 21.8 85.3 1.35 7 10 BAIK 
4987 BANDUNG 2019-07-15 21:03:15 13.88 0.13 17.51 19.19 45.51 402.86 254.476 0 0 0 16.47 0 21.7 83.4 3.9 5 16 BAIK 
4988 BANDUNG 2019-07-15 21:13:15 5.67 0.11 30.87 17.53 47.785 403.2 254.657 0 0 0 6.94 0 21.5 84.2 0 5 11 BAIK 
4989 BANDUNG 2019-07-15 21:23:14 35.38 0.04 19.36 6.53 55.37 385.43 254.745 0 0 0 2.84 0 21.6 83.5 1.35 6 15 BAIK 
4990 BANDUNG 2019-07-15 21:33:14 16.31 0.11 24.4 14.37 49.302 380.28 254.874 0 0 0 6.5 0 21.7 82.9 3.825 6 9 BAIK 
4991 BANDUNG 2019-07-15 21:43:14 12.66 0.04 9.29 13.76 51.957 394.65 254.555 0 0 0 6.84 0 21.5 80.8 2.925 6 9 BAIK 
4992 BANDUNG 2019-07-15 21:53:15 0.9 0.06 7.13 12.11 45.889 396.28 254.553 0 0 0 1.28 0 21.3 79.5 2.925 4 8 BAIK 
4993 BANDUNG 2019-07-15 22:03:15 16.31 0.2 17.93 13.91 52.336 403.27 254.4 0 0 0 3.78 0 21.2 79.4 1.875 4 9 BAIK 
4994 BANDUNG 2019-07-15 22:13:15 14.88 0.13 9.65 17.08 48.164 385.93 254.355 0 0 0 2.74 0 21 80 3.3 4 11 BAIK 
4995 BANDUNG 2019-07-15 22:23:14 22.67 0.37 33.21 10.15 41.338 386.13 254.57 0 0 0 12.56 0 20.9 79.9 6.15 5 13 BAIK 
4996 BANDUNG 2019-07-15 22:33:14 1.38 0.14 8.75 12.71 46.647 384.73 254.748 0 0 0 2.84 0 20.7 80.9 1.05 5 8 BAIK 
4997 BANDUNG 2019-07-15 22:43:15 12.98 0.23 21.34 16.63 59.163 401.74 254.957 0 0 0 9.24 0 20.5 80.6 3.75 5 10 BAIK 
4998 BANDUNG 2019-07-15 22:53:15 23.62 0.31 22.24 11.5 45.889 405.42 254.778 0 0 0 2.55 0 20.5 80.1 0.375 5 10 BAIK 
4999 BANDUNG 2019-07-15 23:03:15 4.08 0.17 19.72 17.83 45.13 381.97 255.068 0 0 0 1.14 0 20.4 79.7 3.375 3 11 BAIK 
5000 BANDUNG 2019-07-15 23:13:14 3.55 0.05 9.41 9.69 45.13 381.45 255.171 0 0 0 2.23 0 20.3 79.6 0 4 6 BAIK 
5001 BANDUNG 2019-07-15 23:23:15 14.73 0.19 7.67 12.56 32.615 383.17 255.183 0 0 0 1.86 0 20.4 79.6 6.525 3 8 BAIK 
5002 BANDUNG 2019-07-15 23:33:14 4.71 0.17 10.55 7.74 40.579 409.92 255.392 0 0 0 16.6 0 20.5 78.6 0 5 17 BAIK 
5003 BANDUNG 2019-07-15 23:43:15 10.28 0.21 16.85 9.54 47.785 406.29 255.219 0 0 0 3.6 0 20.6 78.2 0.45 5 6 BAIK 
5004 BANDUNG 2019-07-15 23:53:15 21.03 0.07 8.57 3.82 47.027 392.24 255.209 0 0 0 3.13 0 20.5 78.1 3.075 4 9 BAIK 
5005 BANDUNG 2019-07-16 00:03:14 12.5 0.26 21.88 15.12 47.027 399.17 255.28 0 0 0 1.04 0 20.4 80.2 0.75 4 9 BAIK 
5006 BANDUNG 2019-07-16 00:13:14 5.35 0.26 10.91 12.41 30.34 400.22 255.132 0 0 0 6.62 0 20.3 78.5 3.6 5 8 BAIK 
5007 BANDUNG 2019-07-16 00:23:14 20.13 0.2 16.13 10.75 55.749 390.43 255.108 0 0 0 2.64 0 20.3 78.3 3.3 5 8 BAIK 
5008 BANDUNG 2019-07-16 00:33:15 0.69 0.25 14.69 16.17 46.647 397.59 254.941 0 0 0 3.31 0 20.3 77.3 1.875 4 10 BAIK 
5009 BANDUNG 2019-07-16 00:43:15 19.65 0.33 13.07 17.83 28.064 402.95 255.111 0 0 0 1.58 0 20.4 76.8 0.075 4 11 BAIK 
5010 BANDUNG 2019-07-16 00:53:15 2.28 0.3 10.91 17.53 39.063 381.78 255.079 0 0 0 15.37 0 20.3 76.3 3.45 4 15 BAIK 
5011 BANDUNG 2019-07-16 01:03:14 9.64 0.3 10.19 13.61 23.513 398.73 255.216 0 0 0 1.58 0 20.2 76.6 0.075 5 9 BAIK 
5012 BANDUNG 2019-07-16 01:13:14 5.03 0.31 9.29 17.08 42.855 405.03 255.212 0 0 0 13 0 20.1 77 0.45 5 13 BAIK 
5013 BANDUNG 2019-07-16 01:19:12 1.01 0.23 8.21 10 56.129 381.57 1276.07 0 0 0 8.65 0 99.9 388.9 0 4 9 BAIK 
5014 BANDUNG 2019-07-16 01:33:15 5.35 0.19 2.58 15.57 49.302 385.58 255.605 0 0 0 8.32 0 19.9 77.4 0.975 5 10 BAIK 
5015 BANDUNG 2019-07-16 01:43:15 4.24 0.29 16.49 11.65 49.302 389.33 255.518 0 0 0 17.98 0 19.5 79.4 0 5 18 BAIK 
5016 BANDUNG 2019-07-16 01:53:14 2.81 0.27 19.36 16.63 48.923 393.65 255.37 0 0 0 0.67 0 17.2 80.9 0 5 10 BAIK 
5017 BANDUNG 2019-07-16 02:03:14 11.23 0.27 14.51 15.57 37.546 401.19 255.328 0 0 0 0.78 0 19.2 81.5 0 5 10 BAIK 
5018 BANDUNG 2019-07-16 02:13:14 11.23 0.29 19 14.82 56.508 386.47 255.016 0 0 0 0.53 0 18.8 84.3 0 5 9 BAIK 
5019 BANDUNG 2019-07-16 02:23:15 8.69 0.25 7.67 15.12 56.129 393.79 254.97 0 0 0 2.79 0 18.5 86.8 0 5 9 BAIK 
5020 BANDUNG 2019-07-16 02:33:15 10.75 0.2 13.43 12.71 25.789 405.07 254.927 0 0 0 0.75 0 18.2 88 0.075 5 8 BAIK 
5021 BANDUNG 2019-07-16 02:43:14 8.21 0.23 17.57 18.59 52.715 392.08 254.984 0 0 0 3.27 0 18.3 88.3 0 5 12 BAIK 
5022 BANDUNG 2019-07-16 02:53:14 11.23 0.23 18.11 14.97 53.095 388.4 255.348 0 0 0 1.08 0 17.9 91.2 0 5 9 BAIK 
5023 BANDUNG 2019-07-16 03:03:14 5.19 0.17 15.41 18.28 48.164 386.91 255.337 0 0 0 1.67 0 18.2 89.8 0 5 11 BAIK 
5024 BANDUNG 2019-07-16 03:13:14 2.33 0.2 13.79 14.97 46.268 380.02 255.138 0 0 0 1.31 0 17.7 93.4 0 5 9 BAIK 
5025 BANDUNG 2019-07-16 03:23:15 4.87 0.21 10.73 18.74 54.612 379.78 255.243 0 0 0 10.39 0 17.8 83.3 0 5 12 BAIK 
5026 BANDUNG 2019-07-16 03:33:15 6.14 0.2 13.97 11.96 49.681 396.77 255.317 0 0 0 7.24 0 17.8 93.7 0 5 7 BAIK 
5027 BANDUNG 2019-07-16 03:43:14 7.89 0.18 16.49 15.72 50.44 396.1 255.346 0 0 0 14.4 0 17.3 96.8 0 5 14 BAIK 
5028 BANDUNG 2019-07-16 03:53:14 7.1 0.18 14.15 16.63 43.613 405.09 255.164 0 0 0 0.44 0 17.4 96.2 0 5 10 BAIK 
5029 BANDUNG 2019-07-16 04:03:14 7.42 0.19 8.03 17.98 48.164 393.22 255.195 0 0 0 3.79 0 17.1 97.8 0 5 11 BAIK 
5030 BANDUNG 2019-07-16 04:13:14 13.61 0.18 12.17 15.72 36.408 405.81 255.154 0 0 0 13.05 0 15.3 89.2 0 5 13 BAIK 
5031 BANDUNG 2019-07-16 04:23:15 11.07 0.22 10.55 13.91 58.025 400.33 255.131 0 0 0 13.66 0 17.1 98.3 0 5 14 BAIK 
5032 BANDUNG 2019-07-16 04:33:14 19.17 0.09 16.67 17.23 58.025 398.17 255.038 0 0 0 6.96 0 15.1 97.7 0 5 11 BAIK 
5033 BANDUNG 2019-07-16 04:43:14 4.56 0.12 7.85 17.53 50.44 381.17 255.232 0 0 0 2.51 0 17 98.8 0 5 11 BAIK 
5034 BANDUNG 2019-07-16 04:53:14 9.64 0.14 10.73 16.93 29.581 384 255.398 0 0 0 8.64 0 16.6 90 0 5 11 BAIK 
5035 BANDUNG 2019-07-16 05:03:14 15.04 0.12 17.03 16.48 53.474 379.73 255.368 0 0 0 1.84 0 16.6 100 0 5 10 BAIK 
5036 BANDUNG 2019-07-16 05:13:14 7.89 0.15 11.27 15.27 55.749 405.46 255.586 0 0 0 0.97 0 16.6 100 0 5 10 BAIK 
5037 BANDUNG 2019-07-16 05:23:14 6.14 0.18 15.59 13.61 56.887 392.59 255.599 0 0 0 8.23 0 17.1 98.7 0.075 5 9 BAIK 
5038 BANDUNG 2019-07-16 05:33:14 15.52 0.09 11.27 12.41 72.436 394.89 255.496 0 0 0 2.9 0 17.4 97.1 0 5 8 BAIK 
5039 BANDUNG 2019-07-16 05:43:14 25.85 0.06 3.66 21.9 51.578 379.61 255.586 0 0 0 0.61 0 17.7 95.1 0.375 3 14 BAIK 
5040 BANDUNG 2019-07-16 05:53:14 5.51 0.07 14.33 13.31 50.819 380.58 255.348 0 0 0 0.18 0 17.6 95.3 0 4 8 BAIK 
5041 BANDUNG 2019-07-16 06:03:14 0.58 0.01 12.71 20.85 52.715 382.85 255.119 0 0 0 4.12 0 17.7 94.7 0 4 13 BAIK 
5042 BANDUNG 2019-07-16 06:13:15 9.96 0.04 14.51 14.52 52.336 401.51 255.129 0 0 0 15.15 0 17.7 93.4 0 5 15 BAIK 
5043 BANDUNG 2019-07-16 06:23:14 12.34 0.16 14.15 15.87 50.44 399.62 255.068 0 0 0 15.02 0 17.7 93.4 0 5 15 BAIK 
5044 BANDUNG 2019-07-16 06:33:14 12.66 0.24 14.51 6.83 49.302 393.44 255.128 0 0 0 9.07 0 17.7 93.3 0 5 9 BAIK 
5045 BANDUNG 2019-07-16 06:43:14 8.53 0.22 15.59 15.87 34.512 403 254.957 0 0 0 1.44 0 18.2 88.8 0 5 10 BAIK 
5046 BANDUNG 2019-07-16 06:53:14 5.83 0.22 20.98 14.06 47.027 395.28 254.697 0 0 0 17.65 0 18.4 87.1 0 5 18 BAIK 
5047 BANDUNG 2019-07-16 07:03:15 8.53 0.21 16.13 10.9 52.715 404.28 254.955 0 0 0 10.11 0 18.6 86.9 0 5 10 BAIK 
5048 BANDUNG 2019-07-16 07:13:14 10.28 0.19 13.97 19.94 48.923 381.11 255.109 0 0 0 9.23 0 18.9 84.7 0.975 5 12 BAIK 
5049 BANDUNG 2019-07-16 07:23:14 39.67 0.27 10.31 9.69 54.612 380.05 255.005 0 0 0 1.49 0 19.2 73.9 0 5 17 BAIK 
5050 BANDUNG 2019-07-16 07:33:14 24.89 0.05 3 9.39 45.13 403.42 254.677 0 0 0 16.28 0 20.5 74.2 1.05 6 16 BAIK 
5051 BANDUNG 2019-07-16 07:43:14 3.76 0.23 17.39 10.9 131.599 382.38 254.854 0 0 0 3.68 0 18.7 69.5 4.2 4 7 BAIK 
5052 BANDUNG 2019-07-16 07:53:14 3.44 0.01 15.59 3.82 49.302 402.61 254.812 0 0 0 0.78 0 21.2 69.8 5.1 5 3 BAIK 
5053 BANDUNG 2019-07-16 08:03:14 10.43 0.02 9.83 2.46 52.336 384.68 254.806 0 0 0 15.74 0 21.7 67.7 5.85 5 16 BAIK 
5054 BANDUNG 2019-07-16 08:13:15 2.33 0 23.5 6.08 23.134 397.18 254.68 0 0 0 1.65 0 22.2 65.8 4.875 6 4 BAIK 
5055 BANDUNG 2019-07-16 08:23:14 3.92 0.01 8.21 13.01 52.715 393.65 254.541 0 0 0 3.91 0 20.3 63.6 1.725 6 8 BAIK 
5056 BANDUNG 2019-07-16 08:33:14 12.13 0.01 8.69 13.31 41.338 387.2 254.728 0 0 0 4.17 0 22.9 60.9 3.15 5 8 BAIK 
5057 BANDUNG 2019-07-16 08:43:14 45.71 0.08 38.19 0.2 45.889 405.12 255.051 0 0 0 11.5 0 23.8 59.5 0.075 5 19 BAIK 
5058 BANDUNG 2019-07-16 08:53:14 15.31 0.18 25.66 16.78 39.442 397.71 254.701 0 0 0 6.19 0 23.9 57.1 3.825 7 10 BAIK 
5059 BANDUNG 2019-07-16 09:03:14 11.07 0.02 5.16 5.63 57.266 392.76 254.33 0 0 0 1.32 0 23.6 58.3 4.425 4 5 BAIK 
5060 BANDUNG 2019-07-16 09:13:15 18.06 0.03 18.11 5.17 35.649 397.51 253.867 0 0 0 14.87 0 23.5 56 0.075 5 15 BAIK 
5061 BANDUNG 2019-07-16 09:23:14 28.18 0.41 46.1 22.1 40.579 407.55 254.048 0 0 0 7.29 0 23.8 56.7 0.075 4 14 BAIK 
5062 BANDUNG 2019-07-16 09:33:15 12.18 0.17 18.28 6.08 40.579 398 254.219 0 0 0 0.98 0 24.9 52.8 0.075 6 5 BAIK 
5063 BANDUNG 2019-07-16 09:43:14 1.54 0.06 7.49 9.39 35.649 405.34 254.167 0 0 0 2.74 0 24.7 51.6 0.3 7 6 BAIK 
5064 BANDUNG 2019-07-16 09:53:15 9.59 0.06 16.61 5.93 39.442 384.91 254.044 0 0 0 1.07 0 25.6 45.6 2.475 6 4 BAIK 
5065 BANDUNG 2019-07-16 10:03:15 14.57 0.04 6.95 8.49 34.512 406.06 254.113 0 0 0 12.04 0 25.9 47.5 0.375 5 12 BAIK 
5066 BANDUNG 2019-07-16 10:13:14 37.45 0.02 4.2 4.47 41.717 380.76 254.49 0 0 0 6.52 0 26.6 45.3 4.125 4 16 BAIK 
5067 BANDUNG 2019-07-16 10:23:14 2.33 0.16 17.57 21.15 32.615 399.13 254.458 0 0 0 6.44 0 26 43.6 0.675 6 13 BAIK 
5068 BANDUNG 2019-07-16 10:33:14 41.53 0.3 48.26 28.08 23.513 407.86 254.388 0 0 0 1.59 0 27 42 5.025 7 18 BAIK 
5069 BANDUNG 2019-07-16 10:43:14 11.23 0.1 2.04 6.38 27.306 409.14 254.231 0 0 0 18.76 0 26.5 43 6.975 4 19 BAIK 
5070 BANDUNG 2019-07-16 10:53:14 21.08 0.08 34.29 13.01 27.306 400.71 254.1 0 0 0 1.09 0 27.6 39.7 6.975 5 9 BAIK 
5071 BANDUNG 2019-07-16 11:03:14 9 0.23 41.49 30.19 27.685 390.27 254.278 0 0 0 3.68 0 26.9 37.5 2.85 5 19 BAIK 
5072 BANDUNG 2019-07-16 11:13:14 11.34 0.1 11.27 14.52 31.098 408.32 254.198 0 0 0 2.49 0 27.9 37.9 4.65 6 9 BAIK 
5073 BANDUNG 2019-07-16 11:23:14 15.2 0.16 21.16 10.6 22.376 408.85 254.118 0 0 0 0.61 0 27.3 35.6 0.825 5 7 BAIK 
5074 BANDUNG 2019-07-16 11:33:14 17.74 0.04 15.77 9.54 19.342 381.63 253.893 0 0 0 10.33 0 28 36.1 0 6 10 BAIK 
5075 BANDUNG 2019-07-16 11:43:14 0.21 0.13 24.58 8.34 35.27 408 254.127 0 0 0 7.42 0 28.4 34.7 1.05 4 7 BAIK 
5076 BANDUNG 2019-07-16 11:53:14 14.41 0.41 19.84 13.31 22.376 382.06 254.177 0 0 0 1.26 0 28 38 0.075 7 8 BAIK 
5077 BANDUNG 2019-07-16 12:03:14 19.65 0.23 9.47 10.45 31.098 380.12 254.255 0 0 0 3.92 0 28.2 36.6 4.275 6 8 BAIK 
5078 BANDUNG 2019-07-16 12:13:14 23.15 0.12 30.15 7.13 25.03 387.27 254.265 0 0 0 6.44 0 29.2 33.2 0.3 5 10 BAIK 
5079 BANDUNG 2019-07-16 12:23:15 8.85 0.08 3.72 1.11 28.064 394.35 254.359 0 0 0 4.49 0 29 32.5 0.45 7 4 BAIK 
5080 BANDUNG 2019-07-16 12:33:14 14.83 0.25 1.74 9.09 3.413 396.51 254.26 0 0 0 4.94 0 28.9 31.7 2.775 3 6 BAIK 
5081 BANDUNG 2019-07-16 12:43:13 14.51 0.13 0.48 13.76 28.823 407.37 254.311 0 0 0 3.29 0 29.7 34.1 6.15 7 9 BAIK 
5082 BANDUNG 2019-07-16 12:53:13 19.44 0.13 33.75 17.98 24.272 383.54 254.515 0 0 0 10.07 0 29.4 31.5 0.375 8 11 BAIK 
5083 BANDUNG 2019-07-16 13:03:14 8.69 0.1 15.41 5.93 19.342 391.2 254.669 0 0 0 2.01 0 30.4 31.8 0.525 9 4 BAIK 
5084 BANDUNG 2019-07-16 13:13:14 1.01 0.15 22.42 16.33 25.789 408.43 254.978 0 0 0 2.53 0 29.4 33.2 3.15 5 10 BAIK 
5085 BANDUNG 2019-07-16 13:23:14 24.89 0.2 24.94 13.01 23.134 392.28 254.849 0 0 0 11.47 0 30.1 30.2 0 6 11 BAIK 
5086 BANDUNG 2019-07-16 13:33:14 1.85 0.15 33.57 8.19 21.996 383.04 255.188 0 0 0 0.78 0 29.4 32.3 3.75 3 6 BAIK 
5087 BANDUNG 2019-07-16 13:43:13 17.27 0.05 24.94 10.45 14.791 384.43 255.889 0 0 0 12.25 0 30.3 31.8 0 5 12 BAIK 
5088 BANDUNG 2019-07-16 13:53:14 0.37 0.06 9.83 7.43 22.376 408.92 257.026 0 0 0 0.29 0 31.4 30.1 0 7 5 BAIK 
5089 BANDUNG 2019-07-16 14:03:14 24.1 0.13 20.62 5.32 20.479 400.5 257.015 0 0 0 6.16 0 30.2 29.7 0 5 10 BAIK 
5090 BANDUNG 2019-07-16 14:13:14 5.99 0.31 33.93 15.57 18.583 379.46 257.439 0 0 0 12.44 0 31.1 28.2 0 7 12 BAIK 
5091 BANDUNG 2019-07-16 14:23:14 11.55 0.04 20.08 2.51 12.894 386.33 257.648 0 0 0 1.99 0 30.9 29 0 5 5 BAIK 
5092 BANDUNG 2019-07-16 14:33:13 11.55 0.06 17.21 7.74 20.1 392.86 256.952 0 0 0 3.97 0 30.5 31.2 0 4 5 BAIK 
5093 BANDUNG 2019-07-16 14:43:13 16.95 0.01 36.27 2.76 14.032 403.43 256.765 0 0 0 2.33 0 30.6 29.7 0 10 7 BAIK 
5094 BANDUNG 2019-07-16 14:53:14 9.16 0.02 13.61 4.57 21.996 396.62 256.644 0 0 0 4.88 0 29.6 32.1 0 5 5 BAIK 
5095 BANDUNG 2019-07-16 15:03:14 23.46 0.04 9.41 0.8 25.03 384.52 256.466 0 0 0 1.54 0 29.8 31.3 2.25 6 10 BAIK 
5096 BANDUNG 2019-07-16 15:13:14 13.29 0.02 21.7 7.89 14.411 405.66 256.466 0 0 0 6.5 0 30.7 30.6 1.575 8 7 BAIK 
5097 BANDUNG 2019-07-16 15:23:13 1.7 0.03 20.08 12.56 20.1 400.77 256.222 0 0 0 0.73 0 29.6 33.3 0 6 8 BAIK 
5098 BANDUNG 2019-07-16 15:33:14 13.61 0.21 13.43 9.54 22.755 387.52 256.194 0 0 0 0.53 0 29.6 32.8 0 8 6 BAIK 
5099 BANDUNG 2019-07-16 15:43:14 4.24 0.04 19 11.5 26.547 391.15 256.067 0 0 0 1.86 0 29.3 33.2 4.8 8 7 BAIK 
5100 BANDUNG 2019-07-16 15:53:14 2.17 0.08 15.23 10.3 18.962 405.24 255.986 0 0 0 8.06 0 29.3 32.9 0 4 8 BAIK 
5101 BANDUNG 2019-07-16 16:03:14 11.55 0.12 15.23 11.2 17.825 406.29 255.956 0 0 0 3.85 0 28.7 33.4 0 4 7 BAIK 
5102 BANDUNG 2019-07-16 16:13:15 4.71 0.06 25.3 6.23 18.962 401.1 255.908 0 0 0 1.41 0 28.3 34.5 0 4 4 BAIK 
5103 BANDUNG 2019-07-16 16:23:13 22.83 0.13 15.53 3.37 21.617 398.8 255.856 0 0 0 12.63 0 28 35.5 3.9 4 13 BAIK 
5104 BANDUNG 2019-07-16 16:33:13 5.19 0.08 3.72 11.8 19.342 393.64 255.651 0 0 0 3.41 0 27.8 35.6 0 7 7 BAIK 
5105 BANDUNG 2019-07-16 16:43:14 19.33 0.15 29.8 22.8 24.272 387.6 255.84 0 0 0 5.94 0 27.3 36.1 0 5 14 BAIK 
5106 BANDUNG 2019-07-16 16:53:14 21.08 0.23 4.44 8.79 27.685 399.35 255.637 0 0 0 4.13 0 26.7 37.7 0 5 9 BAIK 
5107 BANDUNG 2019-07-16 17:03:14 14.41 0.08 7.49 13.46 13.274 386.2 255.751 0 0 0 2.12 0 26.4 41.5 0 5 8 BAIK 
5108 BANDUNG 2019-07-16 17:13:14 19.28 0.14 47.24 11.65 26.927 380.27 255.771 0 0 0 13.5 0 26.1 43.2 0 6 14 BAIK 
5109 BANDUNG 2019-07-16 17:23:13 5.35 0.06 12.17 13.91 31.478 391.84 255.757 0 0 0 4.06 0 25.7 45.7 0 6 9 BAIK 
5110 BANDUNG 2019-07-16 17:33:14 0.21 0.11 37.53 6.98 36.787 384.02 256.47 0 0 0 0.73 0 25.3 47.1 0 8 7 BAIK 
5111 BANDUNG 2019-07-16 17:43:14 2.91 0.15 21.88 15.87 37.925 389.24 255.855 0 0 0 0.3 0 24.7 47.8 0.075 5 10 BAIK 
5112 BANDUNG 2019-07-16 17:53:14 6.3 0.02 20.08 11.05 48.164 396.59 255.636 0 0 0 4.59 0 24.3 48.6 0 5 7 BAIK 
5113 BANDUNG 2019-07-16 18:03:14 2.97 0.12 13.79 12.86 37.925 409.24 255.715 0 0 0 3.04 0 24.1 49.5 0 5 8 BAIK 
5114 BANDUNG 2019-07-16 18:13:13 6.3 0.11 12.17 14.37 38.683 398.88 256.198 0 0 0 1.71 0 23.7 51.7 0.075 6 9 BAIK 
5115 BANDUNG 2019-07-16 18:23:14 1.54 0.23 21.16 10.75 40.959 382.44 256.6 0 0 0 0.84 0 23.4 54.6 0 6 7 BAIK 
5116 BANDUNG 2019-07-16 18:33:14 13.61 0.07 13.61 14.06 43.993 404.22 256.605 0 0 0 14.23 0 23.2 56.5 0.075 6 14 BAIK 
5117 BANDUNG 2019-07-16 18:43:14 0.74 0.14 13.43 21.45 45.13 381.08 256.954 0 0 0 14.25 0 22.9 59 0 6 14 BAIK 
5118 BANDUNG 2019-07-16 18:53:14 25.21 0.18 36.27 17.83 41.338 395.39 257.094 0 0 0 3.67 0 22.6 60.2 0 5 11 BAIK 
